,url,date,topics
259,https://www.bbc.com//news/world-asia-64355484,20 Jan 2023,"['Chris Hipkins', 'Jacinda Ardern', 'New Zealand']"
260,https://www.bbc.com//news/technology-63201313,11 Oct 2022,['no_topics']
261,https://www.bbc.com//news/uk-scotland-61307452,4 May 2022,"['NHS Scotland', 'Hormone replacement therapy (HRT)', 'Menopause']"
262,https://www.bbc.com//news/world-us-canada-61253151,28 Apr 2022,"['Minnesota', 'Minneapolis', 'Racism', 'US race relations', 'George Floyd death', 'United States']"
263,https://www.bbc.com//news/world-asia-india-64810339,2 Mar 2023,"['Asia', 'Women', 'India']"
264,https://www.bbc.com//news/uk-england-northamptonshire-62147463,14 Jul 2022,"['North Northamptonshire Council', 'Kettering']"
265,https://www.bbc.com//news/uk-65228865,10 Apr 2023,['no_topics']
266,https://www.bbc.com//news/uk-england-leeds-64038396,4 Jan 2023,"['Leeds', 'Internet']"
267,https://www.bbc.com//news/uk-46984559,24 Jan 2019,['no_topics']
268,https://www.bbc.com//news/business-56276953,4 Mar 2021,"['Coronavirus lockdown measures', 'Resolution Foundation', 'Rishi Sunak', 'UK economy', 'Budget 2021', 'Universal Credit', 'Institute for Fiscal Studies']"
269,https://www.bbc.com//news/world-africa-55573581,12 Jan 2021,"['Yoweri Museveni', 'Bobi Wine', 'Uganda election 2021', 'Kampala', 'Uganda']"
270,https://www.bbc.com//news/entertainment-arts-51089489,14 Jan 2020,['no_topics']
271,https://www.bbc.com//news/world-50123743,11 Nov 2019,['no_topics']
272,https://www.bbc.com//news/education-52992226,10 Jun 2020,['no_topics']
273,https://www.bbc.com//news/world-us-canada-52869563,31 May 2020,['no_topics']
274,https://www.bbc.com//news/world-us-canada-52993306,10 Jun 2020,['no_topics']
275,https://www.bbc.com//news/world-us-canada-52941981,5 Jun 2020,['no_topics']
276,https://www.bbc.com//news/uk-46984559,24 Jan 2019,['no_topics']
277,https://www.bbc.com//news/blogs-the-papers-46754466,4 Jan 2019,['no_topics']
278,https://www.bbc.com//news/uk-scotland-43334630,8 Mar 2018,['no_topics']
279,https://www.bbc.com//news/world-latin-america-47252323,15 Feb 2019,['no_topics']
280,https://www.bbc.com//news/world-54337098,29 Sep 2020,['no_topics']
281,https://www.bbc.com//news/world-us-canada-52912238,3 Jun 2020,['no_topics']
282,https://www.bbc.com//news/world-africa-65722324,31 May 2023,['Somalia']
283,https://www.bbc.com//news/uk-59391843,24 Nov 2021,"['Kenya', 'BBC', 'Charities', 'Whitley Bay', 'Nairobi']"
284,https://www.bbc.com//news/world-africa-61263834,2 May 2022,"['Angola', 'Poetry']"
285,https://www.bbc.com//news/business-58485825,9 Sep 2021,"['Companies', 'Social mobility', 'KPMG']"
286,https://www.bbc.com//news/health-55306761,15 Dec 2020,"['Economic inequality', 'Social inequality', 'Women and Equalities Committee', 'Coronavirus pandemic']"
287,https://www.bbc.com//news/education-53506239,23 Jul 2020,['no_topics']
288,https://www.bbc.com//news/uk-politics-49883367,30 Sep 2019,['no_topics']
289,https://www.bbc.com//news/uk-scotland-40731356,26 Jul 2017,['no_topics']
290,https://www.bbc.com//news/entertainment-arts-54614162,20 Oct 2020,['no_topics']
291,https://www.bbc.com//news/business-57247187,26 May 2021,"['Poverty', 'Personal finance']"
292,https://www.bbc.com//news/uk-scotland-40522747,6 Jul 2017,['no_topics']
293,https://www.bbc.com//news/business-41589612,11 Oct 2017,['no_topics']
294,https://www.bbc.com//news/education-47537631,12 Mar 2019,['no_topics']
295,https://www.bbc.com//news/world-us-canada-50856815,21 Dec 2019,['no_topics']
296,https://www.bbc.com//news/uk-wales-politics-49415464,21 Aug 2019,['no_topics']
297,https://www.bbc.com//news/uk-scotland-65892723,13 Jun 2023,"['Poverty', 'Scottish government', 'Child poverty', 'Childcare']"
298,https://www.bbc.com//news/uk-scotland-58272191,20 Aug 2021,"['Scotland health', 'Endometriosis', 'Women']"
299,https://www.bbc.com//news/uk-england-bristol-62662018,30 Aug 2022,"['Food', 'Bristol']"
300,https://www.bbc.com//news/world-europe-isle-of-man-62730727,31 Aug 2022,"['Employment tribunals', 'Douglas']"
301,https://www.bbc.com//news/business-46895332,21 Jan 2019,['no_topics']
302,https://www.bbc.com//news/newsbeat-39653421,17 May 2021,['no_topics']
303,https://www.bbc.com//news/education-44489556,15 Jun 2018,['no_topics']
304,https://www.bbc.com//news/world-europe-46476037,7 Dec 2018,['no_topics']
305,https://www.bbc.com//news/world-us-canada-56903805,27 Apr 2021,"['US politics', 'Joe Biden']"
306,https://www.bbc.com//news/business-41669991,18 Oct 2017,['no_topics']
307,https://www.bbc.com//news/health-56363016,11 Mar 2021,"['Coronavirus lockdown measures', 'Contact tracing', 'Sheffield', 'Social inequality', 'Coronavirus testing']"
308,https://www.bbc.com//news/world-middle-east-64470506,31 Jan 2023,"['Middle East', 'Iran', 'Mahsa Amini', '2022 Iran protests']"
309,https://www.bbc.com//news/newsbeat-56241026,1 Mar 2021,"['Apartheid', 'South Africa', 'Love Island']"
310,https://www.bbc.com//news/entertainment-arts-46192799,13 Nov 2018,['no_topics']
311,https://www.bbc.com//news/uk-wales-48259327,15 May 2019,['no_topics']
312,https://www.bbc.com//news/business-58870395,11 Oct 2021,"['Economics', 'Nobel Prize']"
313,https://www.bbc.com//news/disability-64889570,10 Mar 2023,"['Disability', 'Suicide prevention', 'Mental health', 'Office for National Statistics']"
314,https://www.bbc.com//news/election-2019-50793959,14 Dec 2019,['no_topics']
315,https://www.bbc.com//news/uk-england-london-58351814,29 Aug 2021,"['Metropolitan Police Service', 'London']"
316,https://www.bbc.com//news/election-us-2020-54748453,2 Nov 2020,['no_topics']
317,https://www.bbc.com//news/uk-england-norfolk-49037135,18 Jul 2019,['no_topics']
318,https://www.bbc.com//news/uk-politics-56687397,10 Apr 2021,"['Black Lives Matter', 'Boris Johnson', 'Riz Ahmed', 'Racism']"
319,https://www.bbc.com//news/business-55551314,6 Jan 2021,"['Companies', 'Executive compensation', 'Pay']"
320,https://www.bbc.com//news/uk-politics-40860937,16 Sep 2017,['no_topics']
321,https://www.bbc.com//news/uk-wales-politics-45736271,3 Oct 2018,['no_topics']
322,https://www.bbc.com//news/newsbeat-39653421,17 May 2021,['no_topics']
323,https://www.bbc.com//news/education-44489556,15 Jun 2018,['no_topics']
324,https://www.bbc.com//news/world-asia-india-47749038,29 Mar 2019,['no_topics']
325,https://www.bbc.com//news/world-asia-india-66519696,16 Aug 2023,"['Asia', 'India']"
326,https://www.bbc.com//news/uk-scotland-40522747,6 Jul 2017,['no_topics']
327,https://www.bbc.com//news/business-41589612,11 Oct 2017,['no_topics']
328,https://www.bbc.com//news/business-58870395,11 Oct 2021,"['Economics', 'Nobel Prize']"
329,https://www.bbc.com//news/world-africa-49687300,13 Sep 2019,['no_topics']
330,https://www.bbc.com//news/disability-64889570,10 Mar 2023,"['Disability', 'Suicide prevention', 'Mental health', 'Office for National Statistics']"
331,https://www.bbc.com//news/election-2019-50793959,14 Dec 2019,['no_topics']
332,https://www.bbc.com//news/uk-england-london-58351814,29 Aug 2021,"['Metropolitan Police Service', 'London']"
333,https://www.bbc.com//news/uk-wales-politics-49415464,21 Aug 2019,['no_topics']
334,https://www.bbc.com//news/election-us-2020-54910344,15 Nov 2020,['no_topics']
335,https://www.bbc.com//news/world-asia-54082861,17 Sep 2020,['no_topics']
336,https://www.bbc.com//news/uk-scotland-65892723,13 Jun 2023,"['Poverty', 'Scottish government', 'Child poverty', 'Childcare']"
337,https://www.bbc.com//news/uk-scotland-58272191,20 Aug 2021,"['Scotland health', 'Endometriosis', 'Women']"
338,https://www.bbc.com//news/world-middle-east-64470506,31 Jan 2023,"['Middle East', 'Iran', 'Mahsa Amini', '2022 Iran protests']"
339,https://www.bbc.com//news/uk-scotland-55816958,26 Jan 2021,"['World Health Organization (WHO)', 'University of Dundee', 'Coronavirus vaccines', 'Vaccination']"
340,https://www.bbc.com//news/world-asia-india-54941867,17 Nov 2020,['no_topics']
341,https://www.bbc.com//news/world-africa-51949125,19 Mar 2020,['no_topics']
342,https://www.bbc.com//news/entertainment-arts-63156199,6 Oct 2022,"['Literature', 'France', 'Nobel Prize', 'Books']"
343,https://www.bbc.com//news/entertainment-arts-42885693,31 Jan 2018,['no_topics']
344,https://www.bbc.com//news/uk-england-gloucestershire-65163383,4 Apr 2023,"['Learning disability', 'Art']"
345,https://www.bbc.com//news/world-latin-america-60825436,21 Mar 2022,"['Floods', 'Brazil', 'Severe weather']"
346,https://www.bbc.com//news/world-europe-66141706,8 Jul 2023,"['Latvia', 'LGBT', 'European Union']"
347,https://www.bbc.com//news/business-42318895,13 Dec 2017,['no_topics']
348,https://www.bbc.com//news/world-latin-america-61315877,10 May 2022,"['Black Lives Matter', 'Slavery', 'Grenada', 'Black interest']"
349,https://www.bbc.com//news/entertainment-arts-45209170,16 Aug 2018,"['Social media', 'Asian Americans', 'British Asians']"
350,https://www.bbc.com//news/uk-wales-52507770,1 May 2020,['no_topics']
351,https://www.bbc.com//news/uk-england-dorset-57598926,24 Jun 2021,"['Weymouth', 'Local government']"
352,https://www.bbc.com//news/world-latin-america-50197673,27 Oct 2019,['no_topics']
353,https://www.bbc.com//news/world-asia-india-41495792,6 Oct 2017,['no_topics']
354,https://www.bbc.com//news/world-asia-45179503,17 Aug 2018,['Asian Americans']
355,https://www.bbc.com//news/technology-51412210,7 Feb 2020,['no_topics']
356,https://www.bbc.com//news/uk-wales-politics-45736271,3 Oct 2018,['no_topics']
357,https://www.bbc.com//news/entertainment-arts-43559909,27 Mar 2018,['no_topics']
358,https://www.bbc.com//news/uk-england-lincolnshire-66809108,14 Sep 2023,"['Lincoln', 'Lincolnshire Police', 'City of Lincoln Council']"
359,https://www.bbc.com//news/world-middle-east-63821977,1 Dec 2022,"['HIV & Aids', 'Middle East']"
360,https://www.bbc.com//news/world-europe-isle-of-man-62730727,31 Aug 2022,"['Employment tribunals', 'Douglas']"
361,https://www.bbc.com//news/newsbeat-53812576,25 Aug 2020,['no_topics']
362,https://www.bbc.com//news/world-latin-america-66312426,29 Jul 2023,"['Police brutality', 'Chile protests', 'Chile']"
363,https://www.bbc.com//news/health-41625402,15 Oct 2017,['no_topics']
364,https://www.bbc.com//news/uk-scotland-44612922,28 Jun 2018,['no_topics']
365,https://www.bbc.com//news/world-us-canada-52904593,4 Jun 2020,['no_topics']
366,https://www.bbc.com//news/education-64714201,21 Feb 2023,"['Heckmondwike', 'Secondary education', 'Grammar schools', 'Birmingham', 'Stretford']"
367,https://www.bbc.com//news/uk-england-bristol-53223417,29 Jun 2020,['no_topics']
368,https://www.bbc.com//news/entertainment-arts-63156199,6 Oct 2022,"['Literature', 'France', 'Nobel Prize', 'Books']"
369,https://www.bbc.com//news/uk-england-manchester-63562362,8 Nov 2022,['Manchester']
370,https://www.bbc.com//news/uk-england-coventry-warwickshire-62152922,13 Jul 2022,"['Abortion', ""Down's syndrome"", 'Coventry']"
371,https://www.bbc.com//news/uk-england-gloucestershire-65163383,4 Apr 2023,"['Learning disability', 'Art']"
372,https://www.bbc.com//news/world-us-canada-51578045,20 Feb 2020,"['Economic inequality', 'Nevada', 'Affordable housing', 'Las Vegas', 'United States']"
373,https://www.bbc.com//news/world-europe-45328477,28 Aug 2018,['no_topics']
374,https://www.bbc.com//news/world-us-canada-46157667,9 Nov 2018,['no_topics']
375,https://www.bbc.com//news/uk-scotland-40731356,26 Jul 2017,['no_topics']
376,https://www.bbc.com//news/uk-wales-52949821,6 Jun 2020,['no_topics']
377,https://www.bbc.com//news/uk-scotland-scotland-politics-41846230,2 Nov 2017,['no_topics']
378,https://www.bbc.com//news/health-53280573,5 Jul 2020,"['Coronavirus lockdown measures', 'Bradford', 'Social distancing', 'Leicester', 'NHS', 'Coronavirus pandemic']"
379,https://www.bbc.com//news/world-europe-46476037,7 Dec 2018,['no_topics']
380,https://www.bbc.com//news/uk-politics-48640331,14 Jun 2019,['no_topics']
381,https://www.bbc.com//news/world-us-canada-56903805,27 Apr 2021,"['US politics', 'Joe Biden']"
382,https://www.bbc.com//news/uk-scotland-scotland-politics-41846230,2 Nov 2017,['no_topics']
383,https://www.bbc.com//news/health-53280573,5 Jul 2020,"['Coronavirus lockdown measures', 'Bradford', 'Social distancing', 'Leicester', 'NHS', 'Coronavirus pandemic']"
384,https://www.bbc.com//news/uk-politics-48640331,14 Jun 2019,['no_topics']
385,https://www.bbc.com//news/uk-scotland-scotland-politics-46351665,27 Nov 2018,['no_topics']
386,https://www.bbc.com//news/world-asia-india-43807951,19 Apr 2018,['no_topics']
387,https://www.bbc.com//news/world-asia-india-44464946,13 Jun 2018,['no_topics']
388,https://www.bbc.com//news/world-latin-america-50223355,29 Oct 2019,['no_topics']
389,https://www.bbc.com//news/world-europe-isle-of-man-65989165,22 Jun 2023,"['Employment tribunals', 'Whistleblowers']"
390,https://www.bbc.com//news/world-latin-america-59715941,20 Dec 2021,"['Chile protests', 'Gabriel Boric', 'Chile']"
391,https://www.bbc.com//news/uk-politics-60170192,28 Jan 2022,['no_topics']
392,https://www.bbc.com//news/uk-scotland-49740395,18 Sep 2019,['no_topics']
393,https://www.bbc.com//news/business-51364852,9 Feb 2020,['no_topics']
394,https://www.bbc.com//news/uk-47203200,12 Feb 2019,['no_topics']
395,https://www.bbc.com//news/world-asia-india-64979731,20 Mar 2023,"['Women in India', 'Asia', 'Women', 'India']"
396,https://www.bbc.com//news/world-asia-china-51104313,14 Jan 2020,['no_topics']
397,https://www.bbc.com//news/world-asia-china-59020837,23 Oct 2021,['no_topics']
398,https://www.bbc.com//news/uk-scotland-50174017,24 Oct 2019,['no_topics']
399,https://www.bbc.com//news/uk-scotland-44435648,11 Jun 2018,['no_topics']
400,https://www.bbc.com//news/world-asia-47650948,22 Mar 2019,['no_topics']
401,https://www.bbc.com//news/uk-politics-parliaments-48798163,28 Jun 2019,['no_topics']
402,https://www.bbc.com//news/uk-england-manchester-59491089,1 Dec 2021,"['Manchester City Council', 'Manchester']"
403,https://www.bbc.com//news/world-latin-america-50207883,29 Oct 2019,['no_topics']
404,https://www.bbc.com//news/uk-wales-60814799,20 Mar 2022,"['Wales', 'Immigration', 'Cardiff']"
405,https://www.bbc.com//news/uk-wales-53169848,24 Jun 2020,['no_topics']
406,https://www.bbc.com//news/world-asia-china-23123833,1 Jul 2013,['no_topics']
407,https://www.bbc.com//news/uk-scotland-glasgow-west-45992645,2 Dec 2018,['no_topics']
408,https://www.bbc.com//news/uk-42616152,9 Jan 2018,['no_topics']
409,https://www.bbc.com//news/uk-england-55499093,10 Jan 2021,"['Indian farmers protest 2020', 'Dominic Raab', 'Preet Gill', 'Woolwich', 'Windsor', 'Birmingham', 'London', 'Leicester', 'Wolverhampton', 'Delhi', 'Edgbaston', 'India']"
410,https://www.bbc.com//news/business-59266981,15 Nov 2021,"['Poverty', 'Charities', 'UK economy']"
411,https://www.bbc.com//news/uk-43535835,26 Mar 2018,['no_topics']
412,https://www.bbc.com//news/uk-northern-ireland-55852913,29 Jan 2021,['Northern Ireland Assembly']
413,https://www.bbc.com//news/business-56414051,18 Mar 2021,"['Flexible working', 'Women', 'Gender pay gap', 'Childcare']"
414,https://www.bbc.com//news/world-asia-36223755,7 May 2016,['no_topics']
415,https://www.bbc.com//news/world-latin-america-49516660,29 Aug 2019,['no_topics']
416,https://www.bbc.com//news/uk-england-leeds-60156603,27 Jan 2022,"['Diversity', 'Nigeria', 'Social inequality', 'Racism', 'Leeds', 'Race and ethnicity']"
417,https://www.bbc.com//news/uk-50734170,11 Dec 2019,['no_topics']
418,https://www.bbc.com//news/business-48760799,26 Jun 2019,['no_topics']
419,https://www.bbc.com//news/uk-england-56255272,24 Mar 2021,['Special needs']
420,https://www.bbc.com//news/world-49974437,17 Oct 2019,['no_topics']
421,https://www.bbc.com//news/world-europe-48132191,17 May 2019,['no_topics']
422,https://www.bbc.com//news/uk-politics-50945597,31 Dec 2019,['no_topics']
423,https://www.bbc.com//news/uk-scotland-scotland-politics-64943150,16 Mar 2023,"['Ash Regan', 'Scottish government', 'SNP leadership contest 2023', 'Kate Forbes', 'SNP (Scottish National Party)', 'Humza Yousaf']"
424,https://www.bbc.com//news/election-2019-50658588,8 Dec 2019,['no_topics']
425,https://www.bbc.com//news/uk-northern-ireland-51177099,21 Jan 2020,['no_topics']
426,https://www.bbc.com//news/uk-wales-53539577,3 Aug 2020,['no_topics']
427,https://www.bbc.com//news/world-us-canada-54023227,4 Sep 2020,['no_topics']
428,https://www.bbc.com//news/business-57570010,22 Jun 2021,"['Department for Transport', 'Transport', 'Electric cars', 'Climate change', 'Grant Shapps']"
429,https://www.bbc.com//news/education-42353456,14 Dec 2017,['no_topics']
430,https://www.bbc.com//news/uk-politics-60170192,28 Jan 2022,['no_topics']
431,https://www.bbc.com//news/uk-politics-41612352,6 Nov 2017,['no_topics']
432,https://www.bbc.com//news/entertainment-arts-60354066,14 Feb 2022,"['Kendrick Lamar', 'Los Angeles', 'Super Bowl', 'Dr. Dre', 'California', 'Music']"
433,https://www.bbc.com//news/world-asia-india-60211403,9 Feb 2022,"['Asia', 'Employment', 'India']"
434,https://www.bbc.com//news/uk-politics-52982440,10 Jun 2020,['no_topics']
435,https://www.bbc.com//news/world-europe-46481397,7 Dec 2018,['no_topics']
436,https://www.bbc.com//news/53245745,1 Jul 2020,['no_topics']
437,https://www.bbc.com//news/world-60610678,4 Mar 2022,"[""International Women's Day"", 'Women', ""Women's rights""]"
438,https://www.bbc.com//news/uk-england-birmingham-54029351,4 Sep 2020,['no_topics']
439,https://www.bbc.com//news/world-latin-america-56986821,31 May 2021,"['Human rights', 'Colombia protests', 'Iván Duque', 'Bogota', 'Colombia']"
440,https://www.bbc.com//news/uk-53397549,13 Jul 2020,['no_topics']
441,https://www.bbc.com//news/entertainment-arts-52889419,2 Jun 2020,['no_topics']
442,https://www.bbc.com//news/uk-england-cumbria-66923709,30 Sep 2023,"['Transport', 'Barrow-in-Furness', 'Bus travel', 'Westmorland and Furness Council', 'Windermere']"
443,https://www.bbc.com//news/business-58394906,2 Sep 2021,['Censorship']
444,https://www.bbc.com//news/uk-wales-50130590,9 Nov 2019,['no_topics']
445,https://www.bbc.com//news/education-47853444,10 Apr 2019,['no_topics']
446,https://www.bbc.com//news/business-56073239,25 Feb 2021,"['Marketing', 'Disability', 'Social media influencers', 'Advertising']"
447,https://www.bbc.com//news/newsbeat-56099979,17 Feb 2021,"['Social media', 'Coronavirus lockdown measures', 'Instagram', 'Twitter', 'Facebook', 'Social media regulation debate']"
448,https://www.bbc.com//news/world-50822363,22 Dec 2019,['no_topics']
449,https://www.bbc.com//news/uk-wales-53092346,18 Jun 2020,['no_topics']
450,https://www.bbc.com//news/uk-england-london-53008272,12 Jun 2020,['no_topics']
451,https://www.bbc.com//news/uk-northern-ireland-51227014,24 Jan 2020,['no_topics']
452,https://www.bbc.com//news/uk-scotland-40535845,8 Jul 2017,['no_topics']
453,https://www.bbc.com//news/business-49806247,30 Sep 2019,['no_topics']
454,https://www.bbc.com//news/world-46973330,24 Jan 2019,['no_topics']
455,https://www.bbc.com//news/uk-scotland-48207818,9 May 2019,['no_topics']
456,https://www.bbc.com//news/business-55882760,5 Feb 2021,"['TikTok', 'Streaming']"
457,https://www.bbc.com//news/entertainment-arts-64707017,20 Feb 2023,"['Bafta Awards', 'Film']"
458,https://www.bbc.com//news/world-latin-america-62460534,8 Aug 2022,"['Iván Duque', 'Drugs trade', 'Colombia']"
459,https://www.bbc.com//news/uk-42223497,17 Jul 2019,['no_topics']
460,https://www.bbc.com//news/uk-england-59225870,9 Nov 2021,"['Hull', 'Doncaster', 'Autism', 'Mental health']"
461,https://www.bbc.com//news/world-asia-india-44436048,11 Jun 2018,['no_topics']
462,https://www.bbc.com//news/business-55551314,6 Jan 2021,"['Companies', 'Executive compensation', 'Pay']"
463,https://www.bbc.com//news/uk-politics-40860937,16 Sep 2017,['no_topics']
464,https://www.bbc.com//news/uk-england-york-north-yorkshire-52991483,10 Jun 2020,['no_topics']
465,https://www.bbc.com//news/business-58538887,13 Sep 2021,"['Trades Union Congress', 'UK economy', 'CBI']"
466,https://www.bbc.com//news/uk-wales-52513528,2 May 2020,['no_topics']
467,https://www.bbc.com//news/business-13581730,27 May 2011,['no_topics']
468,https://www.bbc.com//news/stories-55020994,24 Nov 2020,"['100 Women', 'Sanna Marin', 'Finland', 'Feminism', 'Long Reads']"
469,https://www.bbc.com//news/uk-scotland-south-scotland-58316933,24 Aug 2021,"['Galashiels', 'Libraries', 'Glasgow', 'Scottish Borders Council']"
470,https://www.bbc.com//news/business-48903058,7 Jul 2019,['no_topics']
471,https://www.bbc.com//news/uk-42657438,12 Jan 2018,['no_topics']
472,https://www.bbc.com//news/uk-politics-11903735,3 Dec 2010,['no_topics']
473,https://www.bbc.com//news/uk-england-bristol-65767445,7 Jun 2023,"['Black Lives Matter', 'Edward Colston', 'Atlantic slave trade', 'George Floyd death', 'Bristol']"
474,https://www.bbc.com//news/world-africa-65808661,7 Jun 2023,"['Racism', 'Tunisia', 'Black interest']"
475,https://www.bbc.com//news/uk-politics-56601166,1 Apr 2021,['Boris Johnson']
476,https://www.bbc.com//news/business-51531171,17 Feb 2020,['no_topics']
477,https://www.bbc.com//news/uk-england-suffolk-67089466,13 Oct 2023,['Lowestoft']
478,https://www.bbc.com//news/education-56417834,27 Mar 2021,"['Coronavirus lockdown measures', 'Impact of the COVID-19 pandemic on children']"
479,https://www.bbc.com//news/uk-wales-66861846,20 Sep 2023,"['Wales', 'Charities', 'Women']"
480,https://www.bbc.com//news/world-europe-isle-of-man-58571263,16 Sep 2021,['Isle of Man election 2021']
481,https://www.bbc.com//news/uk-64761495,26 Feb 2023,"['Scottish nationalism', 'Nicola Sturgeon', 'SNP leadership contest 2023', 'Scottish independence', 'Glenluce', 'Scottish Parliament', 'SNP (Scottish National Party)']"
482,https://www.bbc.com//news/world-55042935,23 Nov 2020,['100 Women']
483,https://www.bbc.com//news/world-africa-58528348,14 Sep 2021,"['Amazon', 'South Africa']"
484,https://www.bbc.com//news/uk-wales-66157689,20 Aug 2023,"['Wales', 'Diet & nutrition']"
485,https://www.bbc.com//news/uk-scotland-55124729,30 Nov 2020,['no_topics']
486,https://www.bbc.com//news/world-us-canada-58796945,4 Oct 2021,"['United States', 'Hollywood']"
487,https://www.bbc.com//news/election-2019-50724996,11 Dec 2019,['no_topics']
488,https://www.bbc.com//news/world-asia-india-41198638,12 Sep 2017,['no_topics']
489,https://www.bbc.com//news/world-latin-america-57070813,16 May 2021,"['Venezuela', 'Venezuela crisis', 'Colombia', 'Migration']"
490,https://www.bbc.com//news/business-60015294,17 Jan 2022,"['World Bank', 'Poverty', 'Oxfam', 'Davos']"
491,https://www.bbc.com//news/uk-england-bristol-47817920,5 Apr 2019,['no_topics']
492,https://www.bbc.com//news/newsbeat-61439307,13 May 2022,"['Coronavirus lockdown measures', 'Loneliness', 'Suicide prevention', 'Samaritans', 'Mental health']"
493,https://www.bbc.com//news/business-46013665,31 Oct 2018,['no_topics']
494,https://www.bbc.com//news/uk-scotland-50614999,30 Nov 2019,['no_topics']
